x_src,y_src,x_ref,y_ref,confidence
697.3014384739615,15.779880201596754,643.9517547824094,81.37515730352354,0.950996994972229
746.2385744799797,90.38383378814338,676.3464165102821,130.86949618042215,0.9981204867362976
761.3940362269149,72.90394818650024,686.3770492141223,118.19699155577017,0.9972764253616333
782.3766797172731,57.75631040308788,700.3874619122737,109.08293874942837,0.9819011688232422
761.3983038433818,51.92438686359044,686.4847060819604,104.35609584949238,0.9871788620948792
746.2402341086057,82.22511549590068,676.3468347484412,124.37977209125229,0.9972617626190186
106.33374044458805,228.95188245402727,250.32218625609283,222.4779841595943,0.9996348023414612
106.36005741280093,99.57792096275013,250.44622477146532,136.85720875765293,0.9988627433776855
41.0708697109543,195.13820107144204,206.35959466880036,200.11764212604493,0.9981200098991394
13.11424338706081,115.87639036293795,188.6697656606365,147.36003687699701,0.98271244764328
70.19729483592079,253.42068754684004,226.50614249873522,238.6627752771252,0.9992249011993408
36.38930360862486,290.7108098499274,203.2880096193183,263.33372474915024,0.998748779296875
100.51793901174347,170.67413777470364,246.51534567108283,183.82076603423945,0.9989001154899597
11.927374120119964,220.77395988768325,187.86668919281902,217.08095131998684,0.9551602602005005
30.588201743610966,160.17013172502556,198.9299871134661,177.25698428245965,0.9785352945327759
13.099069639622769,190.47038617772836,188.7274746353332,197.0446718040607,0.9578020572662354
263.70155135894254,125.25161414758647,355.58605718082583,152.92121249622406,0.9997817873954773
162.27449550960642,252.27388645672778,288.433793564103,237.99678370339913,0.9996416568756104
249.70261138407227,187.02192185406517,345.21450571582056,194.772128378586,0.9997056722640991
293.9728808555916,284.9355507735189,375.55154906433495,259.6100627554448,0.9998323917388916
197.2553677054238,178.85253452065507,310.54643865411407,189.33299763005303,0.9995319247245789
247.35756071644062,255.78778756621762,344.68476187095996,241.52839359714687,0.9995836615562439
159.96287450429924,156.69985513942015,285.7182614127888,174.65808041793946,0.9995054602622986
151.79562097912265,198.6573181566137,281.53892161077846,202.44381592176552,0.9994218945503235
154.10795325384095,290.73475592010305,282.1271838811411,263.29400901049684,0.9994347095489502
212.3939960762948,244.12536302604502,320.57085859420295,232.50553904117635,0.9994785785675049
397.7046821059272,287.28771413526215,444.2070268436904,262.2386462131423,0.9998797178268433
530.6058217357023,136.96121955869927,532.1675005633272,161.53091211204412,0.9996960759162903
373.2501024013375,181.21939745022894,428.1036369618384,190.96132016193087,0.9998041391372681
527.098322050913,190.57494278116872,530.0092973438447,197.31905323698763,0.9994085431098938
344.0954635897284,261.63512194295686,407.6423228697019,245.2193968672277,0.9998214244842529
423.36011937587705,219.69212140379017,462.3052765782463,217.42002577584972,0.9998362064361572
394.23985858580727,131.10582412863357,441.82855709529764,157.6577839294172,0.9994146227836609
527.0878900995493,241.85831490383714,530.0369376696544,231.04769778424117,0.9984282851219177
423.3733964048854,154.4223750658486,462.31621235050045,173.1266796618683,0.9916185736656189
400.04214589983974,255.81884633050487,445.9042707641565,240.35664443408484,0.9998489618301392
692.6212949104545,104.35930187244547,640.8288005737007,138.93933475525031,0.9994694590568542
581.8716492128955,223.22095917091434,567.2482195062029,218.69699250684658,0.9998125433921814
604.041636149802,100.8446894935445,582.1419770597142,137.55590963483067,0.9990739822387695
698.4140986323382,275.6935714585608,644.4807127437278,253.58041173752773,0.9996284246444702
726.4124527616864,149.82189367639126,663.1172682923664,170.15995680734076,0.9983839988708496
654.1220168988766,285.00881152286826,615.2273412285953,259.7889272222375,0.9994415640830994
551.5564581025584,279.16029169711044,547.1312921238871,255.8301726867636,0.9975085258483887
680.9479642393107,192.93730100447192,633.0453178163724,198.69451407567882,0.99935382604599
595.8705891877659,161.45065146443568,576.2891450387413,177.4226462597163,0.9810433387756348
657.6551222824678,105.51772036293998,617.5620563123156,140.75318828843265,0.9983848333358765
736.889667663544,211.59718026874805,669.9860540435784,211.0330511121547,0.9994562864303589
782.3387453486779,244.24129994006393,700.2319490850219,232.75933598406735,0.9984346628189087
788.17351396582,209.27654985089953,704.034240674967,208.58884364691977,0.9481251835823059
762.5481871009423,128.84968213739677,687.2121837042487,156.29407887800204,0.9970612525939941
768.3428875412559,290.8597022466633,690.7786905350503,263.5759003487198,0.9984259605407715
786.9942315725981,276.8771214682496,703.2270758518191,254.4097970752076,0.9957668781280518
767.216001994656,100.87788206606523,690.0697052835912,137.70540121785248,0.9874675273895264
769.5371065921119,149.83066599912888,692.6867665720758,170.0063539199167,0.996757984161377
788.1943778685473,106.70980560556269,704.148040024432,141.5008867956075,0.956566333770752
787.0226823490444,137.01337931551757,703.3283199004754,161.62935559851607,0.9638753533363342
50.35030921490011,415.4254916804247,213.4443072839143,346.7201337541471,0.9995338916778564
92.32768777560608,325.6881256986889,241.09927987900295,287.4438682924507,0.9995119571685791
103.95834228208025,446.90573979576055,249.04050652868443,367.53139741522534,0.9994827508926392
31.69280084866108,459.71188325859697,200.18350128602603,376.08387863311356,0.9960968494415283
55.03187531722949,319.8528829019394,216.49523894479427,283.63950861342585,0.9993671774864197
120.26842908265036,483.04052577580165,258.79699360481453,391.4044189153669,0.962780237197876
31.707263326688008,388.6144809976249,200.19414048236075,329.0408897221188,0.9994737505912781
82.98755328190805,403.7768183488679,234.03141895268476,339.0344244933736,0.9994193911552429
23.557791536790376,343.157105169361,195.70160076066514,297.91986394513873,0.9978793263435364
1.4072459637889096,369.9598177090306,178.53351952758763,317.5976851200958,0.7561374306678772
281.1397091551311,345.5405643851952,365.9804503012766,300.78800235144803,0.9999313354492188
262.47579936419174,421.29629794773217,354.8374775190637,350.7458766621444,0.9998583197593689
196.03791385380305,434.1036268595872,309.84352227796575,359.29809800636684,0.9997687339782715
150.58907325847304,400.2939760036653,279.7467318176221,336.9643252512207,0.9995371103286743
152.90662150887323,466.7297277058205,281.54533560807477,380.7437697963046,0.9996399283409119
240.34066462843208,372.3394834880053,340.1349123228323,318.23822377969213,0.9998164772987366
198.38912885633147,335.0339503476762,311.21649278133197,293.62871619026686,0.9997679591178894
239.18343158695615,331.5456549369881,338.3830614116023,291.21629314360325,0.9997981190681458
282.2962309271959,389.83098649003074,367.8614984842358,329.9889662372895,0.9998353719711304
311.4300058360776,411.98200624263956,386.970930637961,343.52930956825304,0.9998043775558472
465.2881832574094,372.3852418201232,490.1201359765787,318.65343946079383,0.9994213581085205
363.89313453157536,342.060804207441,421.84861944388615,298.33329903085223,0.9998521208763123
397.6821585745738,398.01317667284167,444.14808811716057,335.33322859511554,0.9997433423995972
499.0992566521537,319.9432141171566,511.5208505454797,284.2486830734887,0.9990907907485962
358.05149031012536,410.82595865018226,417.9872151945028,343.9338765962386,0.9995140433311462
404.6613573837909,466.7809391034239,448.8986192117511,380.9808113979287,0.9998492002487183
464.11506519908426,409.6820026377147,488.3449989453118,343.1817855455099,0.9993718266487122
515.4003340401824,400.3681851122295,522.1995181363824,337.10747972109175,0.9994162917137146
523.548146201454,453.9842792327361,528.5795774636069,372.364459581393,0.9997293949127197
515.4069725546865,367.73331194325874,522.1138467097514,315.30737030083577,0.9807183742523193
564.369240079899,318.79095996155877,555.5578318936357,282.0579194359874,0.9998866319656372
548.0290428742566,430.67863442649224,544.6749302473766,357.1644223881464,0.9998735189437866
673.9268005348353,330.4685582491694,629.3883137955012,290.88757055242826,0.999734103679657
648.2602200441105,452.84411665712804,611.198759250733,371.65141269968046,0.9997744560241699
682.0530375239683,490.1479901688311,633.6761174150864,396.54506867546314,0.999654233455658
633.1336832532292,328.129197736827,601.2897554936739,288.25025569879654,0.9996488690376282
565.5018157817881,480.8000317116104,556.4366099092782,391.04223921114493,0.9997954964637756
721.7183208997596,307.1676552389999,661.0477010573802,274.4361761139069,0.9993581771850586
678.568298460336,431.870719669115,631.3702326560855,357.8702101108943,0.9996246099472046
719.3796716568285,344.46417896678764,658.4515847867028,298.9026788552611,0.9992526769638062
783.4644454462592,440.05077604369245,700.7982088039731,363.3796070554885,0.9987324476242065
762.5083560139175,324.6589211512216,686.949116743228,287.09833960261085,0.99940425157547
762.475874710808,484.3366934422573,687.8389059971258,392.59452082357257,0.9984050393104553
757.8298720790364,405.0796245298276,684.7449461137708,340.11913154181434,0.9975175261497498
753.1786534715831,351.46424167873215,681.83743534631,304.5801299319009,0.9983266592025757
776.4869062656679,363.12429532086753,696.153365816902,312.353717293462,0.9977803230285645
778.8089592223386,407.41495451550674,698.6340654250317,340.87936834425534,0.9959402084350586
763.6456735118808,463.35736920915116,688.590522067823,378.8744619232832,0.9981614947319031
759.0020417781465,372.4449884506605,685.6472154834601,318.4688136668161,0.9921154975891113
760.180849991761,307.17547920252264,685.3839772553011,274.6120599603862,0.9964063167572021
63.12800190129025,627.5547752665758,221.03010376617473,487.8929928621759,0.9991284012794495
59.62050221650077,681.1684984890452,219.71100816660365,524.2443909982244,0.9988936185836792
120.25467787403466,550.6413344829555,258.72847194949156,436.09940037805256,0.9995859265327454
108.57423450877934,674.1852691531649,252.0685698927336,518.6836353508339,0.9986476302146912
8.370085576549457,519.1492318774336,183.053126969441,414.6895756701475,0.9683547019958496
92.29188721524446,501.68333457421005,241.22859860914085,404.84014699235587,0.9988654851913452
35.17090139778935,550.6240269272839,202.4996033713716,436.17933672098695,0.9985256195068359
30.485067678992948,667.1761970286791,199.40425619882245,514.9001498827043,0.9984080195426941
114.41587873022928,605.4201147104236,255.89436773298124,473.2775070105314,0.9978723526000977
320.71323877688303,613.6207978979246,393.3005737875222,478.91852905216365,0.9999164342880249
168.04311607151072,542.4923368726653,292.2540934748966,431.90295786272793,0.9998223185539246
216.97693282027683,633.4137270436972,323.506042152209,492.15148142754265,0.9998053908348083
246.12825237463392,569.3154391354548,344.0407653031983,449.25995563583876,0.9997187256813049
249.59995149906172,691.6969247885064,345.2853207823307,530.716589059324,0.9997851252555847
207.68018576065953,498.21021291096,317.5613299527425,401.596569702624,0.9995136857032776
162.20573946652775,590.2779299924968,287.53646847981014,463.39048111316106,0.9994476437568665
330.0614343239075,495.9040449711384,399.467080899963,401.0780766688404,0.9997459053993225
250.7752033656203,643.91038330946,347.09801148670624,498.86630898439427,0.9996880888938904
161.0212410976241,683.520187671181,286.7169792110087,524.9425954527478,0.9879723787307739
376.67509483443246,533.2105264706822,430.248993123282,425.83692579202307,0.999873697757721
438.4283320750434,631.1277117371918,472.27720242344145,490.600144796273,0.9997183084487915
457.10196254793516,507.5851996058048,483.5924144018203,408.06272158854534,0.9998233914375305
366.16255355182045,645.0993863846344,423.32173171209456,499.7185312227551,0.9997922778129578
502.53041342014535,641.6305323378513,514.5563123138829,497.5645491646153,0.9994916915893555
440.77717617953454,543.7133470713418,472.8552525907316,432.856664796812,0.9997591376304626
473.39782396028215,613.6518566622119,494.2547020795466,479.0690277786772,0.9996024966239929
446.57804095474467,675.4195563808496,476.54755587793915,520.100590388558,0.9976067543029785
388.3365710153902,502.90908656896096,438.11383864519996,404.91605817329565,0.9998607635498047
392.9780689408909,604.3112479889064,441.07525856318415,471.85306388308175,0.9993478059768677
561.9753489127011,627.6562497025677,554.0777461898365,488.33830808417525,0.9996522068977356
689.004733915954,694.1173700137209,639.1352544885747,532.4738570597772,0.9990701079368591
662.2179063931336,593.8762350721107,620.2904757540758,465.1616654530839,0.9988391399383545
717.0111490986286,528.6176319549439,656.8189037110345,422.9160329417248,0.9993972778320312
561.9947902766061,532.0826925648676,554.0883710261071,424.2357309942951,0.9996190071105957
605.1135168619388,561.2297445027577,581.6623512835225,443.4879690542585,0.9990054368972778
570.1252948822062,670.7825631616195,559.4424608220221,516.848192748484,0.9995049834251404
633.0658755693653,661.4711165341715,601.0869789175234,510.77345090737276,0.9987742900848389
572.4720051784639,593.8579791572243,560.7141572064028,464.99546534099807,0.999385416507721
606.2534423477433,687.1073495300202,583.273979205969,527.7694088106091,0.9975631833076477
755.4447532345761,670.820260440411,682.1908804397408,516.9769481263121,0.9983558654785156
751.9678381344667,574.0804608486934,680.8234594782931,452.12107905317123,0.9988709688186646
768.2765023962144,617.2084339363712,691.545543053449,481.5388475356452,0.9961263537406921
778.7608299921836,644.017784990545,698.4993472576213,499.37144375606505,0.9955516457557678
776.4530024237359,529.7952547195398,696.0965380658575,422.88554561805574,0.9790158271789551
743.7958428132156,639.348547558009,674.3352747647306,496.3748133048395,0.992600679397583
753.1281533433909,599.7223839998313,681.6590260833393,468.85500128434575,0.9953861236572266
758.9650557687663,554.2678532492121,685.4683060788925,439.9707594372359,0.9977308511734009
776.4209953002338,687.1419646413633,695.889801132378,527.8102412368505,0.9801361560821533
747.2827156850814,687.1360373962702,677.346571860035,527.8717660826446,0.996807873249054
35.13557501703508,724.2881734335929,202.71548037839253,552.8340752059923,0.9960967302322388
68.92341361101484,786.068201822024,224.6806026176502,593.530266991146,0.9771493673324585
15.313483825404887,763.912203183537,189.35523490854533,578.9904398105233,0.9787091016769409
93.41569059439593,706.8170601546873,242.073779881391,541.4259061844372,0.9981565475463867
73.59881537844751,720.7994038432972,227.9516825555949,549.4975003020717,0.9966688752174377
31.6432490796837,703.3079008412718,200.33679635482392,538.952993999485,0.9953521490097046
121.3796667022047,749.9474041404022,260.65618132619113,569.7884057017154,0.9966904520988464
12.98621489305225,745.263230050232,188.93006194424657,566.4387519356458,0.9677387475967407
36.297549854585384,741.7713782924881,203.38483083191764,564.1691870880938,0.9942996501922607
43.28623225595129,763.9178933388263,207.88360863757865,578.7813757380768,0.9796263575553894
131.8765600577712,714.9836024104527,267.41500968465897,546.7524385044272,0.9989195466041565
223.94404004950428,761.6235798891906,328.33686148987,577.5369952748986,0.9984335899353027
290.37836921283713,766.299218746427,373.22460341044746,580.8272398651743,0.9982529878616333
323.0196438065084,734.8365152765665,393.9771711321102,560.1103848212572,0.9988992810249329
195.98101230091038,713.8311111650512,309.94638859366273,546.096402897324,0.9990256428718567
179.65859683054686,738.3039467845273,299.0171181673378,562.1864487375761,0.9956406354904175
137.69236149061567,773.2613470897763,271.2369776018981,585.2517976381107,0.9921315312385559
275.2323910580509,737.1578569638261,363.05694164682296,559.5475430694202,0.9971603155136108
240.27072313633477,716.1711829468047,338.98013294452335,546.5877150308295,0.9986222982406616
501.35041975751244,712.7276975090197,513.7628589795489,544.5958216688643,0.9991713762283325
447.7317176491648,733.6963527009583,477.382887578817,558.3859806521732,0.9990254044532776
373.1429378100562,708.0394928921861,427.91052544060307,541.3713991358295,0.999521791934967
405.7716466441303,738.3499422064489,449.6400039879038,561.4175682827922,0.9993600845336914
373.13369130771116,753.495209091824,428.07101944069444,571.3343551088064,0.9992291331291199
455.8845086963146,762.8362919447369,482.87196701250906,578.7008944339647,0.9954938292503357
415.09020596568985,766.324587355425,455.7258558167278,580.887682231718,0.9960067272186279
341.6641122335428,754.6543388517297,407.219210923178,573.2083582206697,0.9981534481048584
420.92924219929887,710.3802759433509,459.61935536852974,542.8592542480545,0.993911623954773
570.1120178531979,736.0523094995611,559.2028336758269,561.1011346489188,0.9985173344612122
698.320448159869,736.0783893779702,644.2219387452506,561.0781251302855,0.9967179894447327
617.8968997036183,745.3862796583625,590.8640419982661,566.2041529831237,0.9982648491859436
712.300183860638,768.7161076245857,653.422619070699,582.0090175632665,0.9878942966461182
581.7730198545481,708.0819319670519,567.0197847129984,541.4906017922441,0.9979428648948669
670.3455659210891,746.5624798841359,625.7504101438004,567.9956731372749,0.9892563819885254
543.3026667990241,746.5366370955304,541.4898454748671,567.6944741043396,0.9935185313224792
585.259892726414,755.8694218053132,569.3199661796808,574.1639574228569,0.9982717633247375
659.8496209247375,776.864156875661,618.7390081894856,586.7183491403688,0.9569392204284668
743.7806690657775,713.9425433727994,674.2056996061627,545.5734978760523,0.9893767237663269
772.9146810644633,734.9280319408023,694.6726766644739,559.52019045559,0.9657304883003235
764.7623641969207,703.4570303278115,689.1051629365095,538.4682565098702,0.9815172553062439
783.4101518812073,706.9574173184893,701.6246420560435,540.951423522704,0.9803648591041565
768.2577723017206,709.2853975202531,691.5788356011791,542.4322479186177,0.9767257571220398
